transaction_id,buyer_id,seller_id,paid_at,courier,state,reason,stuff_category_id,stuff_id,stuff_price,quantity,stuff_name
425381681,1754842,20228583,2017-05-23 20:32:35,JNE REG,remitted,,401.0,245915480,21000,1,Ambipur car reffil Fresh & cool 7ml
425386106,37523781,1781519,2017-05-23 20:35:04,JNE YES,delivered,,2317.0,106647607,250000,6,WMP ( Weight Management Program )
425386111,37523791,1781519,2017-05-23 20:35:04,JNE YES,remitted,,2365.0,56345118,200000,5,Neo Propolis Exist
425386126,37523786,1781519,2017-05-23 20:35:05,JNE YES,remitted,,2317.0,106647607,250000,4,WMP ( Weight Management Program )
425386126,37523786,1781519,2017-05-23 20:35:05,JNE YES,remitted,,2368.0,42815605,350000,4,Propolis Super proCETIN
425386126,37523786,1781519,2017-05-23 20:35:05,JNE YES,remitted,,2317.0,42689389,100000,1,Awet Langsing Meisin
425386136,37523796,1781519,2017-05-23 20:35:06,JNE YES,remitted,,2317.0,40601199,500000,2,GLUCOGEN MOMENT 1 box isi 25 sachet
425386141,37523801,1781519,2017-05-23 20:35:07,JNE YES,remitted,,2317.0,106647607,250000,4,WMP ( Weight Management Program )
425386141,37523801,1781519,2017-05-23 20:35:07,JNE YES,remitted,,2368.0,42815605,350000,4,Propolis Super proCETIN
425386141,37523801,1781519,2017-05-23 20:35:07,JNE YES,remitted,,2317.0,42689389,100000,1,Awet Langsing Meisin
425386161,37523806,1781519,2017-05-23 20:35:08,JNE YES,remitted,,2317.0,106647607,250000,6,WMP ( Weight Management Program )
425386171,37523811,1971285,2017-05-23 20:35:08,J&T REG,remitted,,2317.0,13709131,50000,2,Dark Shadow Lightening Cream Bali Alus
425386186,37523821,1194276,2017-05-23 20:35:09,JNE REG,remitted,,534.0,8266646,75000,4,Perangkap nyamuk
425386196,37523826,1971285,2017-05-23 20:35:10,J&T REG,remitted,,2317.0,13709131,50000,2,Dark Shadow Lightening Cream Bali Alus
425386201,37523831,1194276,2017-05-23 20:35:10,JNE REG,remitted,,534.0,8266646,75000,4,Perangkap nyamuk
425386221,37523836,1194276,2017-05-23 20:35:11,JNE REG,remitted,,534.0,8266646,75000,4,Perangkap nyamuk
425386226,37523841,1781519,2017-05-23 20:35:11,JNE YES,remitted,,2365.0,44043145,650000,3,MOMENT SLIMMER 1 BOX ISI 30 SACHET
425386256,37523851,1971285,2017-05-23 20:35:15,J&T REG,remitted,,2317.0,13709131,50000,2,Dark Shadow Lightening Cream Bali Alus
425386261,37523856,1781519,2017-05-23 20:35:15,JNE YES,remitted,,2365.0,120493894,650000,4,Moment Glucogen +2 Apple Stemcell 1 Box isi 25 Sachet
425386271,37523861,1781519,2017-05-23 20:35:17,JNE YES,remitted,,2317.0,40601199,500000,3,GLUCOGEN MOMENT 1 box isi 25 sachet
425386271,37523861,1781519,2017-05-23 20:35:17,JNE YES,remitted,,2371.0,43177474,200000,1,PROPOLIS BRAZILLIAN BEENERO
425387636,2614900,12819415,2017-05-23 20:37:53,Pos Kilat Khusus,remitted,,1041.0,191899331,4000,20,E_liquid / liqua refill Rokok Elektrik
425387636,2614900,12819415,2017-05-23 20:37:53,Pos Kilat Khusus,remitted,,179.0,82866457,3500,10,kabel data full lampu panjang 1 meter
425381271,4892545,17837258,2017-05-23 20:39:57,JNE REG,remitted,,171.0,244031003,85000,1,Jam Tangan Pria / Cowok Original SKMEI Digital LED SUUNTO PERSONABLE MEN Water Resistant / Tahan Air 50M
425388881,9789878,985586,2017-05-23 20:40:25,J&T REG,remitted,,4.0,44774243,50000,2,CISS Cartridge Printer Epson T13 / T13x / T11 / C90 NEW
425391026,37524501,7708989,2017-05-23 20:45:03,JNE REG,remitted,,300.0,85851922,100000,1,Celana jeans panjang / celana jeans skiny / celana jeans pensil / Celana jeans Biru muda / Jeans pria / Celana jeans pria pensil
425391036,37524496,1971285,2017-05-23 20:45:03,J&T REG,remitted,,2317.0,13709131,50000,2,Dark Shadow Lightening Cream Bali Alus
425391051,37524506,1971285,2017-05-23 20:45:04,J&T REG,remitted,,2317.0,13709131,50000,2,Dark Shadow Lightening Cream Bali Alus
425391056,37524511,1971285,2017-05-23 20:45:05,J&T REG,remitted,,2317.0,13709131,50000,2,Dark Shadow Lightening Cream Bali Alus
425391091,37524521,7783776,2017-05-23 20:45:08,JNE REG,remitted,,2523.0,119077501,125000,1,"converse allstr cowok dan cewekk,,.."
425391096,37524526,1971285,2017-05-23 20:45:08,J&T REG,remitted,,2317.0,13705399,21000,4,Milk Bath (Mandi Susu) Bali Alus
425391096,37524526,1971285,2017-05-23 20:45:08,J&T REG,remitted,,2317.0,12527137,8000,2,Body Butter Sekar Jagat
425391746,3445045,2481751,2017-05-23 20:46:33,JNE REG,remitted,,1432.0,63228816,8200,20,CELANA KOLOR SPORT PENDEK DEWASA
425336091,12639714,1373253,2017-05-23 20:47:51,JNE REG,remitted,,612.0,10566049,103500,1,CAMERA CCTV MICRO SD CCTV MEMORY MICRO TANPA DVR FREE Adaptor
425380666,12503604,467025,2017-05-23 20:50:45,J&T REG,remitted,,681.0,254788949,21000,2,Baterai vape AWT - 3000 mAH - battery batre vapor
425380676,12503604,7338039,2017-05-23 20:50:45,JNE REG,remitted,,101.0,212980431,9000,3,stick / stick drum 5a oval kayu honje atau hard maple
425389321,23651240,4410793,2017-05-23 20:53:53,Wahana Tarif Normal,remitted,,1689.0,82296100,2900,5,Kertas thermal uk 57x48 merk Jifax
425396021,37525126,1194276,2017-05-23 20:55:02,JNE REG,remitted,,174.0,249092627,135000,2,Mesin Jait Mini Portable
425396026,37525131,1971285,2017-05-23 20:55:02,J&T REG,remitted,,2317.0,13709131,50000,2,Dark Shadow Lightening Cream Bali Alus
425396041,37525136,1194276,2017-05-23 20:55:04,JNE REG,remitted,,174.0,249092627,135000,2,Mesin Jait Mini Portable
425396051,37525146,1971285,2017-05-23 20:55:04,J&T REG,remitted,,2317.0,13709131,50000,2,Dark Shadow Lightening Cream Bali Alus
425396066,37525141,1194276,2017-05-23 20:55:05,JNE REG,remitted,,174.0,249092627,135000,2,Mesin Jait Mini Portable
425396081,37525151,8712442,2017-05-23 20:55:06,SiCepat REG,remitted,,185.0,43544962,56100,1,1PACK isi 100 SOLID Kabel Pelapis/Kabel Pelindung/Pelapis Kabel/Cord
425391811,1875498,219036,2017-05-23 20:56:57,JNE REG,remitted,,1540.0,458151544,28000,1,Sedot Timah Cadik DS208N / Penyedot timah solder
425391811,1875498,219036,2017-05-23 20:56:57,JNE REG,remitted,,208.0,101132500,288500,1,Solder Tembak GOOT TQ-77 ( 20 - 200 Watt ) ( ORIGINAL GOOT )
425391811,1875498,219036,2017-05-23 20:56:57,JNE REG,remitted,,208.0,92455492,36000,1,Solder Paste Goot 10 gram BS-10 ( ORIGINAL MADE JAPAN )
425391811,1875498,219036,2017-05-23 20:56:57,JNE REG,remitted,,1540.0,302709797,38000,1,Tip Cleaner WTS 599B ( Pembersih Mata Solder )
425391811,1875498,219036,2017-05-23 20:56:57,JNE REG,remitted,,208.0,8743423,25000,1,Stand Solder + tempat timah ( Bonus Spons Solder )
425397656,13128850,2802361,2017-05-23 20:59:16,JNE REG,remitted,,741.0,352833131,4800,1,Buy 1 Get 1 [ Promo ] Korek Kuping  Bayi Pembersih Telinga  LED Earpick Flashlight
425397656,13128850,2802361,2017-05-23 20:59:16,JNE REG,remitted,,1119.0,299569571,10000,1,[ Promo ] Kabel OTG Mikro USB
425398136,12467001,2128444,2017-05-23 20:59:38,JNE REG,remitted,,232.0,59513346,63000,1,"Keyboard Acer Aspire One 532h, D255, D257, D260, D270, 522 Hitam"
425398316,37525506,1971285,2017-05-23 21:00:03,J&T REG,remitted,,2317.0,13705399,21000,4,Milk Bath (Mandi Susu) Bali Alus
425398316,37525506,1971285,2017-05-23 21:00:03,J&T REG,remitted,,2317.0,12527137,8000,2,Body Butter Sekar Jagat
425398321,37525511,1971285,2017-05-23 21:00:04,J&T REG,remitted,,2317.0,13709131,50000,2,Dark Shadow Lightening Cream Bali Alus
425398326,37525516,1971285,2017-05-23 21:00:04,JNE REG,remitted,,2317.0,13709131,50000,2,Dark Shadow Lightening Cream Bali Alus
425398331,37525521,1194276,2017-05-23 21:00:05,JNE REG,remitted,,174.0,249092627,135000,2,Mesin Jait Mini Portable
425398346,37525526,1194276,2017-05-23 21:00:06,JNE REG,remitted,,174.0,249092627,135000,2,Mesin Jait Mini Portable
425398356,37525531,1194276,2017-05-23 21:00:06,JNE REG,remitted,,174.0,249092627,135000,2,Mesin Jait Mini Portable
425104911,1886698,4046566,2017-05-23 21:10:29,JNE REG,remitted,,452.0,216243427,26500,1,Tensioner Chain/Karet Tensioner Tiger/G L
425104911,1886698,4046566,2017-05-23 21:10:29,JNE REG,remitted,,452.0,216238987,39500,4,Lifter Assy Tensioner/ Tensioner Tiger/GL-Pro
425405041,37526336,1971285,2017-05-23 21:15:04,JNE REG,remitted,,2317.0,13709131,50000,2,Dark Shadow Lightening Cream Bali Alus
425405036,37526331,5338957,2017-05-23 21:15:05,Pos Kilat Khusus,remitted,,182.0,61466211,30000,1,case belk note 8 book cover note 8 n5100
425405046,37526341,1971285,2017-05-23 21:15:05,J&T REG,delivered,,2317.0,13709131,50000,2,Dark Shadow Lightening Cream Bali Alus
425405076,37526346,1971285,2017-05-23 21:15:06,J&T REG,remitted,,2317.0,13709131,50000,2,Dark Shadow Lightening Cream Bali Alus
425303111,1368894,5328937,2017-05-23 21:17:56,J&T REG,remitted,,469.0,29898385,32000,1,"callusol obat mata ikan, kutil dan kapalan kombinasi koyo plester kutil"
425409606,37526881,1194276,2017-05-23 21:25:02,JNE REG,remitted,,174.0,8266786,84000,3,XHOSE / X HOSE ( Selang air elastis yg dapat ditarik hingga 7.5m ) JAKARTA
425409611,37526886,441614,2017-05-23 21:25:03,JNE REG,remitted,,465.0,17095012,58000,2,Chek Hup KoKoo Hot Chocolate Drink Minuman Coklat Panas 15sachet
425409616,37526891,1971285,2017-05-23 21:25:03,J&T REG,remitted,,2317.0,13709131,50000,2,Dark Shadow Lightening Cream Bali Alus
425409636,37526896,1194276,2017-05-23 21:25:04,JNE REG,remitted,,174.0,8266786,84000,3,XHOSE / X HOSE ( Selang air elastis yg dapat ditarik hingga 7.5m ) JAKARTA
425409651,37526901,1194276,2017-05-23 21:25:05,JNE REG,remitted,,174.0,8266786,84000,3,XHOSE / X HOSE ( Selang air elastis yg dapat ditarik hingga 7.5m ) JAKARTA
425409656,37526911,1971285,2017-05-23 21:25:05,JNE REG,delivered,,2317.0,13709131,50000,2,Dark Shadow Lightening Cream Bali Alus
425413976,37527466,3051457,2017-05-23 21:35:04,JNE REG,remitted,,1061.0,14312032,240000,1,MTZ6S
425413981,37527471,441614,2017-05-23 21:35:04,JNE REG,remitted,,464.0,24240154,44000,1,Sereal Quaker 3in1 Oat Cereal Drink Chocolate Coklat QVital Nol Fats 20sachet
425413981,37527471,441614,2017-05-23 21:35:04,JNE REG,remitted,,465.0,17094649,58000,1,Chek Hup 3in1 Kokoo Hot Chocolate with Hazelnut Minuman Coklat 15sachet
425413986,37527476,1781519,2017-05-23 21:35:04,J&T REG,remitted,,2365.0,43710574,50000,5,Madu For Mama
425414006,37527481,1194276,2017-05-23 21:35:05,JNE REG,remitted,,174.0,249092627,135000,2,Mesin Jait Mini Portable
425414011,37527486,1354071,2017-05-23 21:35:05,JNE REG,remitted,,1921.0,44768040,104500,1,Smart watch U9/ DZ09 support sim card & memory card
425414026,37527491,1194276,2017-05-23 21:35:07,JNE REG,remitted,,174.0,249092627,135000,2,Mesin Jait Mini Portable
425414031,37527496,1781519,2017-05-23 21:35:07,J&T REG,remitted,,2365.0,24368107,50000,5,Madu Penggemuk Badan
425417996,37528056,1971285,2017-05-23 21:45:02,J&T REG,remitted,,2317.0,13709131,50000,2,Dark Shadow Lightening Cream Bali Alus
425418001,37528061,1194276,2017-05-23 21:45:03,JNE REG,remitted,,174.0,249092627,135000,2,Mesin Jait Mini Portable
425418016,37528066,441614,2017-05-23 21:45:03,JNE REG,remitted,,464.0,24240154,44000,1,Sereal Quaker 3in1 Oat Cereal Drink Chocolate Coklat QVital Nol Fats 20sachet
425418016,37528066,441614,2017-05-23 21:45:03,JNE REG,remitted,,465.0,17094649,58000,1,Chek Hup 3in1 Kokoo Hot Chocolate with Hazelnut Minuman Coklat 15sachet
425418031,37528076,1781519,2017-05-23 21:45:04,J&T REG,remitted,,2368.0,42815605,350000,4,Propolis Super proCETIN
425418036,37528071,889784,2017-05-23 21:45:04,JNE REG,remitted,,185.0,11662633,3000,1,LAMPU LED USB SIKAT GIGI
425418036,37528071,889784,2017-05-23 21:45:04,JNE REG,remitted,,1933.0,99923254,47000,2,SPEAKER BLUETOOTH S10
425418036,37528071,889784,2017-05-23 21:45:04,JNE REG,remitted,,177.0,41178363,8000,1,CHARGER LENOVO 2AMPERE ORIGINAL/CHARGER LENOVO 2A ORI 99%
425418036,37528071,889784,2017-05-23 21:45:04,JNE REG,remitted,,229.0,37915149,22000,1,FLASH DISK KINGSTON 16GB/FLASHDISK KINGSTON 16GB
425418036,37528071,889784,2017-05-23 21:45:04,JNE REG,remitted,,185.0,28652374,20000,1,LAYAR PEMBESAR 3D/PEMBESAR 3D
425418036,37528071,889784,2017-05-23 21:45:04,JNE REG,remitted,,185.0,41178921,9000,1,FISHEYE 3IN1 UNIVERSAL/FISHEYE 3IN1
425418041,37528081,1781519,2017-05-23 21:45:05,J&T REG,remitted,,2317.0,120492448,650000,1,Moment Glucogen +2 Strawberry Milk 1 Box isi 25 Sachet
425418041,37528081,1781519,2017-05-23 21:45:05,J&T REG,remitted,,2317.0,106647607,250000,1,WMP ( Weight Management Program )
425418041,37528081,1781519,2017-05-23 21:45:05,J&T REG,remitted,,2317.0,42689389,100000,3,Awet Langsing Meisin
425418041,37528081,1781519,2017-05-23 21:45:05,J&T REG,remitted,,2365.0,40621353,200000,1,Susu Kambing Etawa PROVIT
425418066,37528086,1781519,2017-05-23 21:45:06,J&T REG,remitted,,2317.0,86342617,250000,6,PURE COLLAGEN 1 box isi 30 sachet
425422201,37528761,1194276,2017-05-23 21:55:02,JNE REG,remitted,,174.0,249092627,135000,2,Mesin Jait Mini Portable
425422206,37528771,1781519,2017-05-23 21:55:02,J&T REG,remitted,,2368.0,37796349,150000,7,Propolis Brazillian original nano technology
425422211,37528766,1194276,2017-05-23 21:55:03,JNE REG,remitted,,174.0,249092627,135000,2,Mesin Jait Mini Portable
425422221,37528776,592905,2017-05-23 21:55:04,JNE REG,remitted,,268.0,101478613,45000,1,Lampu Sepeda Depan dan Belakang set komplit
425422226,37528781,1194276,2017-05-23 21:55:04,JNE REG,remitted,,174.0,249092627,135000,2,Mesin Jait Mini Portable
425421216,2666530,22594862,2017-05-23 21:58:09,JNE REG,remitted,,1083.0,397686719,15000,1,Tissue Box | Kotak Tempat Tisu
425421221,2666530,13663252,2017-05-23 21:58:09,JNE REG,remitted,,343.0,92711518,45000,1,FLASH CARD l KARTU BELAJAR MEMBACA - SERI 1 FLASHCARD BAYI
425424061,37529031,798165,2017-05-23 22:00:02,JNE YES,remitted,,219.0,119100148,250000,8,Lampu LED Philips 18w
425424066,37529036,1971285,2017-05-23 22:00:02,J&T REG,remitted,,2317.0,13709131,50000,2,Dark Shadow Lightening Cream Bali Alus
425424071,37529041,1971285,2017-05-23 22:00:03,J&T REG,delivered,,2317.0,13705399,21000,4,Milk Bath (Mandi Susu) Bali Alus
425424071,37529041,1971285,2017-05-23 22:00:03,J&T REG,delivered,,2317.0,12527137,8000,2,Body Butter Sekar Jagat
425424086,37529046,798165,2017-05-23 22:00:04,JNE YES,remitted,,219.0,119100148,250000,8,Lampu LED Philips 18w
425424091,37529051,1781519,2017-05-23 22:00:04,J&T REG,remitted,,2371.0,43177474,200000,6,PROPOLIS BRAZILLIAN BEENERO
425424106,37529061,798165,2017-05-23 22:00:05,JNE YES,remitted,,219.0,119100148,250000,8,Lampu LED Philips 18w
425424111,37529066,1781519,2017-05-23 22:00:05,J&T REG,remitted,,2317.0,106647607,250000,6,WMP ( Weight Management Program )
425425621,17238931,5336401,2017-05-23 22:04:20,JNE REG,remitted,,326.0,47868940,57000,1,Hammock /Ayunan
425425821,37529406,1971285,2017-05-23 22:05:03,J&T REG,remitted,,2317.0,13709131,50000,2,Dark Shadow Lightening Cream Bali Alus
425429371,37529946,1781519,2017-05-23 22:15:03,J&T REG,remitted,,2368.0,42815605,350000,4,Propolis Super proCETIN
425429376,37529941,798165,2017-05-23 22:15:03,JNE YES,remitted,,219.0,119100148,250000,8,Lampu LED Philips 18w
425433031,37530416,18210943,2017-05-23 22:25:02,JNE REG,remitted,,2356.0,319419452,67000,4,Erto's Paket Whitening Ampuh | Original | BPOM | HALAL
425433041,37530426,18210943,2017-05-23 22:25:03,JNE REG,remitted,,2356.0,319419452,67000,4,Erto's Paket Whitening Ampuh | Original | BPOM | HALAL
425433046,37530431,1629559,2017-05-23 22:25:03,JNE REG,remitted,,301.0,77094123,17000,6,CELANA DALAM GT MAN RPG704BW PROMO GROSIRAN
425433051,37530421,18210943,2017-05-23 22:25:04,JNE REG,remitted,,2356.0,319419452,67000,4,Erto's Paket Whitening Ampuh | Original | BPOM | HALAL
425436121,37530821,1781519,2017-05-23 22:35:04,J&T REG,remitted,,2365.0,24368107,50000,5,Madu Penggemuk Badan
425436126,37530826,2574694,2017-05-23 22:35:04,Wahana Tarif Normal,remitted,,179.0,49719481,23000,5,vivan kabel CL100 white for iphonr5/6
425436131,37530831,17948331,2017-05-23 22:35:04,JNE REG,remitted,,1119.0,206610035,27000,4,Usb hub 7 port saklar
425436146,37530841,10402713,2017-05-23 22:35:06,JNE REG,remitted,,298.0,118008178,785000,10,jaket kulit asli garut
425436146,37530841,10402713,2017-05-23 22:35:06,JNE REG,remitted,,298.0,118011127,770000,6,jaket kulit asli
425436146,37530841,10402713,2017-05-23 22:35:06,JNE REG,remitted,,932.0,102145366,83000,4,"sarung tangan kulit asli,sarung tangan motor , sarung tangan pria"
425439106,37531326,1781519,2017-05-23 22:45:03,JNE REG,remitted,,2317.0,86342617,250000,1,PURE COLLAGEN 1 box isi 30 sachet
425439111,37531331,18210943,2017-05-23 22:45:04,JNE YES,remitted,,2356.0,319419452,67000,4,Erto's Paket Whitening Ampuh | Original | BPOM | HALAL
425439121,37531336,1781519,2017-05-23 22:45:05,JNE REG,remitted,,2317.0,86342617,250000,1,PURE COLLAGEN 1 box isi 30 sachet
425439131,37531341,18210943,2017-05-23 22:45:05,JNE YES,remitted,,2356.0,319419452,67000,4,Erto's Paket Whitening Ampuh | Original | BPOM | HALAL
425439136,37531346,1781519,2017-05-23 22:45:05,JNE REG,remitted,,2371.0,43177474,200000,1,PROPOLIS BRAZILLIAN BEENERO
425439136,37531346,1781519,2017-05-23 22:45:05,JNE REG,remitted,,2365.0,24368107,50000,1,Madu Penggemuk Badan
425439141,37531351,18210943,2017-05-23 22:45:06,JNE YES,remitted,,2356.0,319419452,67000,4,Erto's Paket Whitening Ampuh | Original | BPOM | HALAL
425439151,37531361,1781519,2017-05-23 22:45:08,J&T REG,remitted,,2365.0,43710574,50000,5,Madu For Mama
425440151,26603582,27043471,2017-05-23 22:54:04,Wahana Tarif Normal,refunded,Tidak bisa mengirim barang dalam 2 hari kerja,2386.0,457804063,6275000,2,Exclusive Kursi Barber Dewasa Hidrolik HY-31307 Paling Murah Terlaris.....
425442841,37531976,9452272,2017-05-23 23:00:02,JNE REG,remitted,,178.0,242778239,32500,2,earphone xiaomi piston 7 terbaru HI-RES audio
425442846,37531981,1781519,2017-05-23 23:00:03,J&T REG,remitted,,2365.0,40621353,200000,1,Susu Kambing Etawa PROVIT
425442846,37531981,1781519,2017-05-23 23:00:03,J&T REG,remitted,,2317.0,42689389,100000,1,Awet Langsing Meisin
425444036,37532166,12127926,2017-05-23 23:05:03,SiCepat REG,remitted,,182.0,107721646,40000,1,Samsung Galaxy J2 Black/Hitam/aluminium Bumper Mirror Back/cover/door/backdoor/backcover/hard/case/hardcase/casing/4.7
425444936,7369437,119485,2017-05-23 23:08:26,Pos Kilat Khusus,remitted,,171.0,444760420,91000,1,Jam Tangan SKMEI 0814
425445566,26696810,2802361,2017-05-23 23:10:55,JNE REG,remitted,,174.0,267405272,52300,1,Buy 1 Get 1 [ Promo ] Power Tool 5 Second Fix Magic Glue Lem Ajaib Sinar Uv
425449491,37532866,1565854,2017-05-23 23:25:03,JNE YES,remitted,,541.0,17254903,5250000,1,"Air Screwdriver atau Obeng angin ukuran 1/4"" TEKIRO"
425449496,37532871,798165,2017-05-23 23:25:03,JNE YES,remitted,,219.0,119100148,250000,8,Lampu LED Philips 18w
425449501,37532876,7336173,2017-05-23 23:25:03,JNE REG,remitted,,457.0,83551183,56300,1,KUNCI RODA BAN MOBIL L UK 19MM 21MM
425449506,37532881,798165,2017-05-23 23:25:04,JNE YES,remitted,,219.0,119100148,250000,8,Lampu LED Philips 18w
425449511,37532886,798165,2017-05-23 23:25:05,JNE YES,remitted,,219.0,119100148,250000,8,Lampu LED Philips 18w
425454656,4631152,5667406,2017-05-23 23:51:37,JNE REG,refunded,Ada kesibukan lain yang sifatnya mendadak,174.0,49479829,5000,1,Botol Plastik Bekas (industri daur ulang)
425455911,37533746,1565854,2017-05-23 23:55:04,JNE REG,remitted,,541.0,75081786,765000,3,Obeng listrik bisa buat bor merk NGK cordless driver drill bisa di charge
425455911,37533746,1565854,2017-05-23 23:55:04,JNE REG,remitted,,541.0,17254903,5250000,2,"Air Screwdriver atau Obeng angin ukuran 1/4"" TEKIRO"
425455911,37533746,1565854,2017-05-23 23:55:04,JNE REG,remitted,,516.0,21039520,250000,7,Pensil Kayu Motif Gambar HB
425460711,1744210,8990097,2017-05-24 00:08:12,Pos Kilat Khusus,remitted,,165.0,277743443,31000,3,Kaos Polos Cotton Combed 30s Lengan Panjang Long Sleeve Size S M L
425460711,1744210,8990097,2017-05-24 00:08:12,Pos Kilat Khusus,remitted,,165.0,271607156,26000,4,Kaos Polos Bahan Asli Cotton Combed 30s Size S M L Bandung
425463141,37534421,9814549,2017-05-24 00:15:02,JNE REG,remitted,,67.0,101193343,125000,2,shake and take hello kitty
425463146,37534426,9814549,2017-05-24 00:15:03,JNE REG,remitted,,67.0,101193343,125000,2,shake and take hello kitty
425463156,37534436,9814549,2017-05-24 00:15:03,JNE REG,remitted,,1064.0,131540650,252000,1,keset cendol Dof ungu 40x60 cm
425463166,37534431,9814549,2017-05-24 00:15:04,JNE REG,remitted,,67.0,101193343,125000,2,shake and take hello kitty
425463176,37534441,9814549,2017-05-24 00:15:04,JNE REG,remitted,,1064.0,131540650,252000,1,keset cendol Dof ungu 40x60 cm
425461871,1936828,297209,2017-05-24 00:17:03,Pos Kilat Khusus,remitted,,1089.0,112015399,159000,1,Gesper Pria - Calvin Klein Simply Luxury CK-13 - Sabuk Ikat Pinggang kulit untuk laki-laki
425466441,37534781,9814549,2017-05-24 00:25:03,JNE REG,remitted,,1064.0,131540650,252000,1,keset cendol Dof ungu 40x60 cm
425469056,3744979,935921,2017-05-24 00:51:14,JNE REG,remitted,,411.0,31902483,150000,1,Bantal mobil Mitsubishi Lancer/ car set mobil Mitsubishi Lancer/ bantal tulang mobil Lancer 3 in 1
425473441,150228,12644595,2017-05-24 00:57:14,Pos Kilat Khusus,remitted,,2335.0,107985559,121000,1,Parfum atau Minyak Wangi 212 Man Best product Best Seller Premium Buy One Get 1
425473876,37535566,1683256,2017-05-24 01:00:02,JNE REG,remitted,,457.0,85189108,235000,1,Matras mobil
425475436,2343043,7336173,2017-05-24 01:10:18,JNE REG,remitted,,408.0,455274863,41400,2,PROMO BUY 1 GET 1 WIPER FRAMELESS  MOBIL  WIPER PISANG DAPAT 2 PCS
425476141,37535871,3519784,2017-05-24 01:15:03,JNE REG,remitted,,176.0,48521986,44500,1,Battery/Batrai/Batre ADVAN S4H - NEW
425476146,37535876,9613630,2017-05-24 01:15:03,JNE REG,refunded,Tidak bisa mengirim barang dalam 2 hari kerja,452.0,103122442,4000,4,baut ws visor windshield stainless
425478951,37536106,7903107,2017-05-24 01:35:02,JNE REG,remitted,,2317.0,71462127,123000,1,THERASKIN PAKET PERINGKAS PORY (BUMIL&BUSUI BISA)
425466671,1461324,1494340,2017-05-24 02:18:29,Pos Kilat Khusus,refunded,Tidak bisa mengirim barang dalam 2 hari kerja,233.0,95576305,55000,1,Mouse Wireless DELL 2.4 Ghz
425463626,1461324,15955159,2017-05-24 02:18:33,Pos Kilat Khusus,remitted,,523.0,167203811,17300,1,Rautan Putar Joyko A-56
425479226,10333425,10492791,2017-05-24 02:19:37,JNE REG,remitted,,165.0,294617711,30000,1,KAOS COTTON COMBED 30S POLOS SIZE JUMBO XXL
425460481,14565553,14515981,2017-05-24 02:26:58,JNE REG,remitted,,2200.0,132829003,5000,3,Benih biji Bibit bunga Nigella Love in a mist mix colour
425460481,14565553,14515981,2017-05-24 02:26:58,JNE REG,remitted,,2200.0,132827788,5000,2,Benih Biji Bibit Bunga Cornflower Polka
425460481,14565553,14515981,2017-05-24 02:26:58,JNE REG,remitted,,2200.0,132832702,5000,2,Benih Biji Bibit Bunga Aquilegia Mix Colour
425460481,14565553,14515981,2017-05-24 02:26:58,JNE REG,remitted,,2200.0,195678467,3000,2,Isi 10 Biji Benih Bibit Bunga Mawar Peach Pink Rose
425485126,37536816,1781519,2017-05-24 02:35:02,JNE YES,remitted,,2317.0,86342617,250000,6,PURE COLLAGEN 1 box isi 30 sachet
425485131,37536821,1781519,2017-05-24 02:35:03,JNE YES,remitted,,2365.0,44043145,650000,2,MOMENT SLIMMER 1 BOX ISI 30 SACHET
425485136,37536826,1781519,2017-05-24 02:35:03,JNE YES,remitted,,2317.0,120492448,650000,1,Moment Glucogen +2 Strawberry Milk 1 Box isi 25 Sachet
425485136,37536826,1781519,2017-05-24 02:35:03,JNE YES,remitted,,2368.0,42815605,350000,5,Propolis Super proCETIN
425485706,4242166,17463559,2017-05-24 02:42:25,JNE REG,remitted,,219.0,149841887,25000,1,"lampu led natal dekorasi , Tumblr, led twinkle light , led string WARM WHITE"
425486041,23481242,9477091,2017-05-24 02:46:35,JNE REG,remitted,,177.0,48925906,8000,5,Charger Samsung Creator
425486621,37536986,1781519,2017-05-24 02:55:03,J&T REG,remitted,,2365.0,119639659,650000,2,Madu Bima 99
425486626,37536991,1781519,2017-05-24 02:55:04,J&T REG,remitted,,2368.0,42815605,350000,6,Propolis Super proCETIN
425486631,37536996,1781519,2017-05-24 02:55:04,J&T REG,remitted,,2365.0,120493894,650000,1,Moment Glucogen +2 Apple Stemcell 1 Box isi 25 Sachet
425486631,37536996,1781519,2017-05-24 02:55:04,J&T REG,remitted,,2317.0,106647607,250000,5,WMP ( Weight Management Program )
425487131,18406395,6908523,2017-05-24 03:01:50,JNE YES,remitted,,2431.0,104555401,120400,1,Sepatu Casual Pria Kickers Shaka
425392481,21869096,2446654,2017-05-24 03:05:40,JNE REG,remitted,,462.0,12956545,330000,1,Paket Stang + sen C70 Streetcub
425392481,21869096,2446654,2017-05-24 03:05:40,JNE REG,remitted,,440.0,23328853,85000,1,Lampu Jeep Kaca Putih
425392461,7549773,18430607,2017-05-24 03:12:06,Wahana Tarif Normal,remitted,,216.0,325309868,34500,1,Tempat Bumbu Dapur 4in1 / Rak Bumbu Susun Tingkat 4 in 1
425488391,12030954,3821290,2017-05-24 03:24:35,JNE REG,remitted,,183.0,259547138,42500,60,Perdana data indosat 10gb ( 3gb + 3 gb + 4gb ) kuota 10 gb
425487966,15736117,1641628,2017-05-24 04:15:28,JNE REG,remitted,,2365.0,13326175,6900,1,Bola Duri Magnet Besar / Untuk Kesehatan / Alat Pijit Tangan
